MovieId,ImdbId,Director,Cast
1,114709,John Lasseter,Tom Hanks|Tim Allen|Don Rickles|See full cast &amp; crew|
1325,106262,Damiano Damiani,James Olson|Burt Young|Rutanya Alda|See full cast &amp; crew|
1326,83550,Stuart Rosenberg,James Brolin|Margot Kidder|Rod Steiger|See full cast &amp; crew|
1327,78767,Tom Berry,Kim Coates|Dawna Wightman|Helen Hughes|See full cast &amp; crew|
1328,99030,Paul Morrissey,Joe Dallesandro|Udo Kier|Vittorio De Sica|See full cast &amp; crew|
1329,71233,Fred Walton,Deborah Foreman|Griffin O'Neal|Clayton Rohner|See full cast &amp; crew|
1330,90655,Robert Wise,Anthony Hopkins|Marsha Mason|John Beck|See full cast &amp; crew|
1331,75704,John Schlesinger,Martin Sheen|Helen Shaver|Harley Cross|See full cast &amp; crew|
1332,92632,Alfred Hitchcock,Rod Taylor|Tippi Hedren|Jessica Tandy|See full cast &amp; crew|
1333,56869,Irvin S. Yeaworth Jr.,Steve McQueen|Aneta Corsaut|Earl Rowe|See full cast &amp; crew|
1334,51418,Jeffrey Bloom,David Huffman|Marianna Hill|Burt Young|See full cast &amp; crew|
1335,82083,Eric Red,Jeff Fahey|Lindsay Duncan|Kim Delaney|See full cast &amp; crew|
1336,101492,Robert Wise,Boris Karloff|Bela Lugosi|Henry Daniell|See full cast &amp; crew|
1337,37549,Francis Ford Coppola,Gary Oldman|Winona Ryder|Anthony Hopkins|See full cast &amp; crew|
1339,103874,James Whale,Boris Karloff|Elsa Lanchester|Colin Clive|See full cast &amp; crew|
1340,26138,Dan Curtis,Karen Black|Oliver Reed|Burgess Meredith|See full cast &amp; crew|
1341,74258,Bernard Rose,Virginia Madsen|Xander Berkeley|Tony Todd|See full cast &amp; crew|
1342,103919,Martin Scorsese,Robert De Niro|Nick Nolte|Jessica Lange|See full cast &amp; crew|
1343,101540,J. Lee Thompson,Gregory Peck|Robert Mitchum|Polly Bergen|See full cast &amp; crew|
1344,55824,Brian De Palma,Sissy Spacek|Piper Laurie|Amy Irving|See full cast &amp; crew|
1345,74285,Paul Schrader,Nastassja Kinski|Malcolm McDowell|John Heard|See full cast &amp; crew|
1346,83722,Wes Craven,Heather Langenkamp|Johnny Depp|Robert Englund|See full cast &amp; crew|
1347,87800,F.W. Murnau,Max Schreck|Alexander Granach|Gustav von Wangenheim|See full cast &amp; crew|
1348,13442,Augusto Caminito,Klaus Kinski|Christopher Plummer|Donald Pleasence|See full cast &amp; crew|
1349,91651,Richard Donner,Gregory Peck|Lee Remick|Harvey Stephens|See full cast &amp; crew|
1350,75005,Bob Rafelson,Jack Nicholson|Michael Caine|Stephen Dorff|See full cast &amp; crew|
1351,115710,Kevin Spacey,Matt Dillon|Faye Dunaway|Gary Sinise|See full cast &amp; crew|
1352,115495,Barbra Streisand,Barbra Streisand|Jeff Bridges|Lauren Bacall|See full cast &amp; crew|
1353,117057,Lars von Trier,Emily Watson|Stellan Skarsgård|Katrin Cartlidge|See full cast &amp; crew|
1354,115751,Ole Bornedal,Ewan McGregor|Nick Nolte|Anais Evans|See full cast &amp; crew|
1355,119791,Jonathan Frakes,Patrick Stewart|Jonathan Frakes|Brent Spiner|See full cast &amp; crew|
1356,117731,Scott Hicks,Geoffrey Rush|Armin Mueller-Stahl|Justin Braine|See full cast &amp; crew|
1357,117631,Billy Bob Thornton,Billy Bob Thornton|Dwight Yoakam|J.T. Walsh|See full cast &amp; crew|
1358,117666,Brian Levant,Arnold Schwarzenegger|Sinbad|Phil Hartman|See full cast &amp; crew|
1359,116705,Joe Berlinger,Tony Brooks|Diana Davis|Terry Wood|See full cast &amp; crew|
1361,117293,Penny Marshall,Denzel Washington|Whitney Houston|Courtney B. Vance|See full cast &amp; crew|
1363,117372,Patrice Leconte,Charles Berling|Jean Rochefort|Fanny Ardant|See full cast &amp; crew|
1365,117477,Nicholas Hytner,Daniel Day-Lewis|Winona Ryder|Paul Scofield|See full cast &amp; crew|
1366,115988,Stephen Herek,Glenn Close|Jeff Daniels|Joely Richardson|See full cast &amp; crew|
1367,115433,Renny Harlin,Bruce Willis|William Atherton|Bonnie Bedelia|See full cast &amp; crew|
1370,99423,Robert Wise,William Shatner|Leonard Nimoy|DeForest Kelley|See full cast &amp; crew|
1371,79945,Nicholas Meyer,William Shatner|Leonard Nimoy|DeForest Kelley|See full cast &amp; crew|
1372,102975,William Shatner,William Shatner|Leonard Nimoy|DeForest Kelley|See full cast &amp; crew|
1373,98382,Nicholas Meyer,William Shatner|Leonard Nimoy|DeForest Kelley|See full cast &amp; crew|
1374,84726,Leonard Nimoy,William Shatner|Leonard Nimoy|DeForest Kelley|See full cast &amp; crew|
1375,88170,Leonard Nimoy,William Shatner|Leonard Nimoy|DeForest Kelley|See full cast &amp; crew|
1376,92007,Tim Burton,Michael Keaton|Danny DeVito|Michelle Pfeiffer|See full cast &amp; crew|
1377,103776,Christopher Cain,Emilio Estevez|Kiefer Sutherland|Lou Diamond Phillips|See full cast &amp; crew|
1378,96487,Geoff Murphy,Emilio Estevez|Kiefer Sutherland|Lou Diamond Phillips|See full cast &amp; crew|
1379,100994,Randal Kleiser,John Travolta|Olivia Newton-John|Stockard Channing|See full cast &amp; crew|
1380,77631,Patricia Birch,Michelle Pfeiffer|Maxwell Caulfield|Lorna Luft|See full cast &amp; crew|
1381,84021,Dwight H. Little,Steven Seagal|Joanna Pacula|Basil Wallace|See full cast &amp; crew|
1382,100114,Andrew Davis,Steven Seagal|Gary Busey|Tommy Lee Jones|See full cast &amp; crew|
1385,105690,Steven Spielberg,Roy Scheider|Robert Shaw|Richard Dreyfuss|See full cast &amp; crew|
1387,73195,Jeannot Szwarc,Roy Scheider|Lorraine Gary|Murray Hamilton|See full cast &amp; crew|
1388,77766,Joe Alves,Dennis Quaid|Bess Armstrong|Simon MacCorkindale|See full cast &amp; crew|
1389,85750,Peter Segal,Jack Lemmon|James Garner|Dan Aykroyd|See full cast &amp; crew|
1390,117119,Tim Burton,Jack Nicholson|Pierce Brosnan|Sarah Jessica Parker|See full cast &amp; crew|
1391,116996,Alexander Payne,Laura Dern|Swoosie Kurtz|Mary Kay Place|See full cast &amp; crew|
1392,115906,Cameron Crowe,Tom Cruise|Cuba Gooding Jr.|Renée Zellweger|See full cast &amp; crew|
1393,116695,Joel Coen,Nicolas Cage|Holly Hunter|Trey Wilson|See full cast &amp; crew|
1394,93822,Barry Levinson,Richard Dreyfuss|Danny DeVito|Barbara Hershey|See full cast &amp; crew|
1395,94155,Phil Alden Robinson,Robert Redford|Dan Aykroyd|Sidney Poitier|See full cast &amp; crew|
1396,105435,Anjelica Huston,Jennifer Jason Leigh|Ron Eldard|Glenne Headly|See full cast &amp; crew|
1397,115633,Richard Attenborough,Sandra Bullock|Chris O'Donnell|Mackenzie Astin|See full cast &amp; crew|
1398,116621,Jerry Zaks,Meryl Streep|Leonardo DiCaprio|Diane Keaton|See full cast &amp; crew|
1399,116999,Rob Reiner,Alec Baldwin|James Woods|Whoopi Goldberg|See full cast &amp; crew|
1401,116410,Mike Judge,Mike Judge|Bruce Willis|Demi Moore|See full cast &amp; crew|
1405,115641,Claude Chabrol,Isabelle Huppert|Sandrine Bonnaire|Jacqueline Bisset|See full cast &amp; crew|
1406,112769,Wes Craven,Neve Campbell|Courteney Cox|David Arquette|See full cast &amp; crew|
1407,117571,Michael Mann,Daniel Day-Lewis|Madeleine Stowe|Russell Means|See full cast &amp; crew|
1408,104691,Nora Ephron,John Travolta|Andie MacDowell|William Hurt|See full cast &amp; crew|
1409,117038,Kenneth Branagh,Kenneth Branagh|Julie Christie|Derek Jacobi|See full cast &amp; crew|
1411,116477,Terry George,Helen Mirren|Fionnula Flanagan|Aidan Gillen|See full cast &amp; crew|
1412,117690,Dan Ireland,Vincent D'Onofrio|Renée Zellweger|Ann Wedgeworth|See full cast &amp; crew|
1413,118163,Albert Brooks,Albert Brooks|Debbie Reynolds|Paul Collins|See full cast &amp; crew|
1414,117091,André Téchiné,Catherine Deneuve|Daniel Auteuil|Laurence Côte|See full cast &amp; crew|
1415,118100,Alan Parker,Madonna|Jonathan Pryce|Antonio Banderas|See full cast &amp; crew|
1416,116250,Jane Campion,Nicole Kidman|John Malkovich|Barbara Hershey|See full cast &amp; crew|
1417,117364,Nicolas Roeg,Jenny Agutter|David Gulpilil|Luc Roeg|See full cast &amp; crew|
1419,67959,Dwight H. Little,Wesley Snipes|Diane Lane|Daniel Benzali|See full cast &amp; crew|
1422,119731,Ralph Ziman,Danny Keogh|Patrick Shai|Seputla Sebogodi|See full cast &amp; crew|
1423,116506,Fred Schepisi,John Cleese|Jamie Lee Curtis|Kevin Kline|See full cast &amp; crew|
1425,119115,George Miller,Steve Guttenberg|Kathleen Quinlan|Arnold Vosloo|See full cast &amp; crew|
1426,120550,Robert Butler,Ray Liotta|Lauren Holly|Brendan Gleeson|See full cast &amp; crew|
1427,120390,Michael Rymer,John Lynch|Jacqueline McKenzie|Colin Friels|See full cast &amp; crew|
1428,112362,Stanley Tong,Jackie Chan|Jackson Lou|Annie Wu|See full cast &amp; crew|
1429,116704,Roger Christian,Denis Leary|Joe Mantegna|Annabella Sciorra|See full cast &amp; crew|
1430,120414,Dennis Dugan,Chris Farley|Nicollette Sheridan|Robin Shou|See full cast &amp; crew|
1431,118708,Thomas Carter,Eddie Murphy|Michael Rapaport|Kim Miyori|See full cast &amp; crew|
1432,119664,Andrew Birkin,Charlotte Gainsbourg|Andrew Robertson|Alice Coulthard|See full cast &amp; crew|
1437,106535,Roger Donaldson,Pierce Brosnan|Linda Hamilton|Jamie Renée Smith|See full cast &amp; crew|
1438,118928,Peter Baldwin,Rodney Dangerfield|Debi Mazar|David Ogden Stiers|See full cast &amp; crew|
1439,119644,E. Max Frye,Nicolas Cage|Samuel L. Jackson|Michael Lerner|See full cast &amp; crew|
1440,106266,Jeremiah S. Chechik,Johnny Depp|Mary Stuart Masterson|Aidan Quinn|See full cast &amp; crew|
1441,106387,Steve James,Jared Leto|R. Lee Ermey|Ed O'Neill|See full cast &amp; crew|
1442,119937,Bryan Spicer,Tom Arnold|Dean Stockwell|Ernest Borgnine|See full cast &amp; crew|
1445,119640,Jan Sverák,Zdenek Sverák|Andrey Khalimon|Libuse Safránková|See full cast &amp; crew|
1446,116790,Vondie Curtis-Hall,Tupac Shakur|Tim Roth|Thandie Newton|See full cast &amp; crew|
1447,119225,Christopher Guest,Christopher Guest|Fred Willard|Catherine O'Hara|See full cast &amp; crew|
1449,118111,Ken Kwapis,Fran Drescher|Timothy Dalton|Ian McNeice|See full cast &amp; crew|
1453,118691,Richard Linklater,Giovanni Ribisi|Steve Zahn|Jayce Bartok|See full cast &amp; crew|
1454,120238,Paul Miller,John Leguizamo|Jeffrey Jones|Freddy Rodríguez|See full cast &amp; crew|
1456,119887,Andy Tennant,Matthew Perry|Salma Hayek|Jon Tenney|See full cast &amp; crew|
1457,119141,Paul Schrader,Bridget Fonda|Christopher Walken|Skeet Ulrich|See full cast &amp; crew|
1458,120357,Clint Eastwood,Clint Eastwood|Gene Hackman|Ed Harris|See full cast &amp; crew|
1459,118548,Bob Spiers,Christina Ricci|Doug E. Doug|Dean Jones|See full cast &amp; crew|
1460,120317,Stephen Kessler,Chevy Chase|Beverly D'Angelo|Randy Quaid|See full cast &amp; crew|
1461,120434,David Lynch,Bill Pullman|Patricia Arquette|John Roselius|See full cast &amp; crew|
1464,116922,John Singleton,Jon Voight|Ving Rhames|Don Cheadle|See full cast &amp; crew|
1465,120036,Mike Newell,Al Pacino|Johnny Depp|Michael Madsen|See full cast &amp; crew|
1466,119008,Jeff Pollack,Jamie Foxx|Tommy Davidson|Vivica A. Fox|See full cast &amp; crew|
1468,118750,Tamra Davis,Dean Cain|Andy Dick|Sean Patrick Flanery|See full cast &amp; crew|
1473,118702,John Pasquin,Tim Allen|Martin Short|JoBeth Williams|See full cast &amp; crew|
1474,119432,Mira Nair,Naveen Andrews|Sarita Choudhury|Indira Varma|See full cast &amp; crew|
1475,116743,Betty Thomas,Howard Stern|Mary McCormack|Robin Quivers|See full cast &amp; crew|
1476,119951,Theodore Witcher,Larenz Tate|Nia Long|Isaiah Washington|See full cast &amp; crew|
1477,119572,Phillip Noyce,Val Kilmer|Elisabeth Shue|Rade Serbedzija|See full cast &amp; crew|
1479,120053,Bille August,Julia Ormond|Jens Jørgen Fleischer|Agga Olsen|See full cast &amp; crew|
1480,120152,David Cronenberg,James Spader|Holly Hunter|Elias Koteas|See full cast &amp; crew|
1483,115964,Greg Mottola,Hope Davis|Stanley Tucci|Parker Posey|See full cast &amp; crew|
1484,116041,Tom Shadyac,Jim Carrey|Maura Tierney|Amanda Donohoe|See full cast &amp; crew|
1485,119528,Gregory Nava,Jennifer Lopez|Edward James Olmos|Jon Seda|See full cast &amp; crew|
1487,120094,Alan J. Pakula,Harrison Ford|Brad Pitt|Margaret Colin|See full cast &amp; crew|
1488,118972,Mark Dindal,Scott Bakula|Jasmine Guy|Natalie Cole|See full cast &amp; crew|
1489,118829,Robert Townsend,Halle Berry|Natalie Desselle Reid|Martin Landau|See full cast &amp; crew|
1490,118663,Emma-Kate Croghan,Frances O'Connor|Alice Garner|Matt Day|See full cast &amp; crew|
1493,116931,Shuki Levy,Jason David Frank|Catherine Sutherland|Hilary Shepard|See full cast &amp; crew|
1495,120389,Bernard Rose,Sophie Marceau|Sean Bean|Alfred Molina|See full cast &amp; crew|
1496,118623,Hark Tsui,Jean-Claude Van Damme|Dennis Rodman|Mickey Rourke|See full cast &amp; crew|
1497,119013,Pat O'Connor,Liv Tyler|Jennifer Connelly|Joaquin Phoenix|See full cast &amp; crew|
1498,119381,Luis Llosa,Jon Voight|Jennifer Lopez|Eric Stoltz|See full cast &amp; crew|
1499,118615,George Armitage,John Cusack|Minnie Driver|Dan Aykroyd|See full cast &amp; crew|
1500,119229,Lynne Stopkewich,Molly Parker|Peter Outerbridge|Jay Brazeau|See full cast &amp; crew|
1502,116783,Tom Schulman,Joe Pesci|Andy Comeau|Kristy Swanson|See full cast &amp; crew|
1503,118541,Bruce Beresford,Glenn Close|Frances McDormand|Pauline Collins|See full cast &amp; crew|
1507,119859,David Mirkin,Mira Sorvino|Lisa Kudrow|Janeane Garofalo|See full cast &amp; crew|
1513,120032,Kaige Chen,Leslie Cheung|Li Gong|Kevin Lin|See full cast &amp; crew|
1514,116295,Mick Jackson,Tommy Lee Jones|Anne Heche|Gaby Hoffmann|See full cast &amp; crew|
1515,120461,Peter Duncan,Judy Davis|Sam Neill|F. Murray Abraham|See full cast &amp; crew|
1516,115886,Jay Roach,Mike Myers|Elizabeth Hurley|Michael York|See full cast &amp; crew|
1517,118655,Jonathan Mostow,Kurt Russell|J.T. Walsh|Kathleen Quinlan|See full cast &amp; crew|
1518,118771,Gregor Nicholas,Aleksandra Vujcic|Julian Arahanga|Rade Serbedzija|See full cast &amp; crew|
1519,115760,Ivan Reitman,Robin Williams|Billy Crystal|Julia Louis-Dreyfus|See full cast &amp; crew|
1526,119109,Luc Besson,Bruce Willis|Milla Jovovich|Gary Oldman|See full cast &amp; crew|
1527,119116,Gregg Araki,James Duval|Rachel True|Nathan Bexton|See full cast &amp; crew|
1529,119809,Jean-Pierre Dardenne,Jérémie Renier|Olivier Gourmet|Assita Ouedraogo|See full cast &amp; crew|
1533,117398,Masayuki Suo,Kôji Yakusho|Tamiyo Kusakari|Naoto Takenaka|See full cast &amp; crew|
1537,117615,Griffin Dunne,Meg Ryan|Matthew Broderick|Kelly Preston|See full cast &amp; crew|
1541,118556,Mark Herman,Pete Postlethwaite|Tara Fitzgerald|Ewan McGregor|See full cast &amp; crew|
1542,115744,Steven Spielberg,Jeff Goldblum|Julianne Moore|Pete Postlethwaite|See full cast &amp; crew|
1544,119567,Jacques Doillon,Victoire Thivisol|Delphine Schiltz|Matiaz Bureau Caton|See full cast &amp; crew|
1545,117359,Steven Soderbergh,Steven Soderbergh|Miles Hardy|Scott Allen|See full cast &amp; crew|
1546,117561,Dale Rosenbloom,Blake Heron|Michael Moriarty|Scott Wilson|See full cast &amp; crew|
1547,120118,Clare Peploe,Bridget Fonda|Russell Crowe|Jim Broadbent|See full cast &amp; crew|
1549,114303,Jonathan Lynn,Michael Richards|Jeff Daniels|Charlize Theron|See full cast &amp; crew|
1550,120373,Caroline Thompson,Rene Russo|Robbie Coltrane|Alan Cumming|See full cast &amp; crew|
1551,118787,Simon West,Nicolas Cage|John Cusack|John Malkovich|See full cast &amp; crew|
1552,118880,Peter Greenaway,Vivian Wu|Ewan McGregor|Yoshi Oida|See full cast &amp; crew|
1554,114134,Jan de Bont,Sandra Bullock|Jason Patric|Willem Dafoe|See full cast &amp; crew|
1556,120179,Joel Schumacher,Arnold Schwarzenegger|George Clooney|Chris O'Donnell|See full cast &amp; crew|
1562,118688,Paul Weiland,Jean Reno|Mercedes Ruehl|Polly Walker|See full cast &amp; crew|
1564,120034,Jim Wilson,Harvey Keitel|Cameron Diaz|Craig Sheffer|See full cast &amp; crew|
1565,116502,Ron Clements,Tate Donovan|Susan Egan|James Woods|See full cast &amp; crew|
1566,119282,P.J. Hogan,Julia Roberts|Dermot Mulroney|Cameron Diaz|See full cast &amp; crew|
1569,119738,Cédric Klapisch,Garance Clavel|Zinedine Soualem|Renée Le Calm|See full cast &amp; crew|
1571,115856,Jean-Luc Godard,Brigitte Bardot|Jack Palance|Michel Piccoli|See full cast &amp; crew|
1572,57345,John Woo,John Travolta|Nicolas Cage|Joan Allen|See full cast &amp; crew|
1573,119094,Eric Schaeffer,Eric Schaeffer|Amanda De Cadenet|Rudolf Martin|See full cast &amp; crew|
1574,119098,Barry Sonnenfeld,Tommy Lee Jones|Will Smith|Linda Fiorentino|See full cast &amp; crew|
1580,119654,Martha Coolidge,Jack Lemmon|Walter Matthau|Dyan Cannon|See full cast &amp; crew|
1581,119848,William Dear,Jonathan Taylor Thomas|Devon Sawa|Scott Bairstow|See full cast &amp; crew|
1582,120512,Michael Ritchie,Martin Short|Mara Wilson|Robert Pastorelli|See full cast &amp; crew|
1583,120133,Robert Zemeckis,Jodie Foster|Matthew McConaughey|Tom Skerritt|See full cast &amp; crew|
1584,118884,Shirley Barrett,Miranda Otto|Rebecca Frith|George Shevtsov|See full cast &amp; crew|
1585,116930,Ridley Scott,Demi Moore|Viggo Mortensen|Anne Bancroft|See full cast &amp; crew|
1586,119173,John Milius,Arnold Schwarzenegger|James Earl Jones|Max von Sydow|See full cast &amp; crew|
1587,82198,Sam Weisman,Brendan Fraser|Leslie Mann|Thomas Haden Church|See full cast &amp; crew|
1588,119190,James Mangold,Sylvester Stallone|Harvey Keitel|Ray Liotta|See full cast &amp; crew|
1589,118887,Paul W.S. Anderson,Laurence Fishburne|Sam Neill|Kathleen Quinlan|See full cast &amp; crew|
1590,119081,Mark A.Z. Dippé,Michael Jai White|John Leguizamo|Martin Sheen|See full cast &amp; crew|
1591,120177,Charles Martin Smith,Michael Jeter|Kevin Zegers|Wendy Makkena|See full cast &amp; crew|
1592,118570,Glenn Gordon Caron,Jennifer Aniston|Jay Mohr|Kevin Bacon|See full cast &amp; crew|
1593,119896,Neil LaBute,Aaron Eckhart|Matt Malloy|Stacy Edwards|See full cast &amp; crew|
1594,119361,Mike Leigh,Katrin Cartlidge|Lynda Steadman|Kate Byers|See full cast &amp; crew|
1596,118818,Richard Donner,Mel Gibson|Julia Roberts|Patrick Stewart|See full cast &amp; crew|
1597,118883,Barbet Schroeder,Michael Keaton|Andy Garcia|Brian Cox|See full cast &amp; crew|
1598,118966,Kenneth Johnson,Shaquille O'Neal|Annabeth Gish|Judd Nelson|See full cast &amp; crew|
1599,120207,Nick Cassavetes,Sean Penn|Robin Wright|John Travolta|See full cast &amp; crew|
1600,120112,Bill Duke,Laurence Fishburne|Tim Roth|Vanessa Williams|See full cast &amp; crew|
1601,119311,Andy Cadiff,Christopher McDonald|Janine Turner|Cameron Finley|See full cast &amp; crew|
1602,119509,Guillermo del Toro,Mira Sorvino|Jeremy Northam|Alexander Goodwin|See full cast &amp; crew|
1603,119675,Brett Ratner,Charlie Sheen|Chris Tucker|Heather Locklear|See full cast &amp; crew|
1604,119695,Marco Brambilla,Alicia Silverstone|Benicio Del Toro|Christopher Walken|See full cast &amp; crew|
1605,119086,John Nicolella,Kevin Sorbo|Tia Carrere|Thomas Ian Griffith|See full cast &amp; crew|
1606,119484,Wolfgang Petersen,Harrison Ford|Gary Oldman|Glenn Close|See full cast &amp; crew|
1608,118571,Kevin Reynolds,Samuel L. Jackson|John Heard|Kelly Rowan|See full cast &amp; crew|
1609,118531,John McTiernan,Sean Connery|Alec Baldwin|Scott Glenn|See full cast &amp; crew|
1610,99810,Gus Van Sant,River Phoenix|Keanu Reeves|James Russo|See full cast &amp; crew|
1611,102494,Tony Vitale,Nick Scotti|Anthony Barrile|Anthony DeSando|See full cast &amp; crew|
1612,119465,Miguel Arteta,Douglas Spain|Efrain Figueroa|Kandeyce Jorden|See full cast &amp; crew|
1613,120197,Frank Oz,Kevin Kline|Joan Cusack|Tom Selleck|See full cast &amp; crew|
1614,119360,Lee Tamahori,Anthony Hopkins|Alec Baldwin|Elle Macpherson|See full cast &amp; crew|
1615,119051,Mimi Leder,George Clooney|Nicole Kidman|Marcel Iures|See full cast &amp; crew|
1616,119874,Curtis Hanson,Kevin Spacey|Russell Crowe|Guy Pearce|See full cast &amp; crew|
1617,119488,Jean-Jacques Annaud,Brad Pitt|David Thewlis|BD Wong|See full cast &amp; crew|
1619,120102,Gary Fleder,Morgan Freeman|Ashley Judd|Cary Elwes|See full cast &amp; crew|
1620,119468,George Tillman Jr.,Vanessa Williams|Vivica A. Fox|Nia Long|See full cast &amp; crew|
1621,120169,Robert Kurtzman,Tammy Lauren|Andrew Divoff|Angus Scrimm|See full cast &amp; crew|
1623,120524,Jocelyn Moorhouse,Michelle Pfeiffer|Jessica Lange|Jennifer Jason Leigh|See full cast &amp; crew|
